82600    224.18824   0.47536595      2919482    -522347.2    35015.622   -557362.82   -592.99785   -436.53623    699.31846 
83600     224.4842    12.878691      2919482   -522442.43    35061.847   -557504.28   -349.85302   -290.02553    1197.6997 
84600    224.66907    12.253238      2919482   -522321.79    35090.722   -557412.51   -364.47305   -247.97423    1096.5094 
85600    224.49525   -5.2952101      2919482   -522360.92    35063.573   -557424.49   -704.29508   -319.54505    182.60284 
86600    224.83849    -10.39314      2919482   -522305.09    35117.183   -557422.27   -870.04991    -806.8693    634.83373 
87600    224.42214    2.4942193      2919482   -522389.22    35052.154   -557441.37   -552.78485   -351.08954    685.67207 
88600    224.31942     14.81289      2919482   -522336.87     35036.11   -557372.98   -327.75996    60.966306    770.59152 
89600    224.45451   -8.1432236      2919482   -522305.51     35057.21   -557362.72   -837.67722   -779.04668    723.32114 
90600    224.58968   -8.4375968      2919482   -522287.91    35078.322   -557366.24   -789.43228   -453.22786    204.89489 
91600    224.33349   -13.883408      2919482   -522357.34    35038.308   -557395.65    -855.2386   -574.31835    73.401715 
92600    224.39532 0.0075887973      2919482   -522340.93    35047.966    -557388.9   -522.95217   -488.38941    751.79438 
93600     224.2793   -4.7682567      2919482    -522333.2    35029.844   -557363.05    -742.1239    -469.7553    444.43995 
94600    224.80861    5.0796039      2919482      -522346    35112.516   -557458.52   -520.02517   -174.38194    564.68649 
95600    224.52381   -6.2812979      2919482   -522443.38    35068.033   -557511.41   -725.98934   -468.85346     354.7613 
96600    224.27392    4.4444432      2919482   -522408.15    35029.004   -557437.15    -483.9459   -10.924657    276.15553 
97600    224.46475  -0.64737327      2919482   -522295.29    35058.809    -557354.1   -643.95655   -80.174593    85.566289 
98600    224.61593 0.0039822305      2919482   -522293.16    35082.421   -557375.59   -570.92623   -531.24968    817.52133 
99600    224.29203   -19.109019      2919482   -522251.14    35031.832   -557282.97   -977.21825   -829.71634    161.38035 
100600    224.51802    21.139442      2919482   -522342.17    35067.129    -557409.3   -254.84454   -108.48384    1400.4546 
101600    224.23374   -19.689437      2919482   -522302.92    35022.728   -557325.64   -1026.5599   -544.52508   -311.23507 
102600    224.91794    2.6096141      2919482   -522206.11    35129.592    -557335.7   -477.23084   -281.10964    584.74679 
103600    224.50081   -2.5235524      2919482   -522283.24    35064.441   -557347.68   -641.93822   -549.69409    698.40626 
104600    224.25466    17.722079      2919482   -522269.09    35025.996   -557295.08   -298.49259    -256.8565    1429.3001 
105600    224.44033   0.32251999      2919482   -522286.37    35054.995   -557341.36   -605.26326   -21.803784    52.363699 
106600    224.58537   -2.8481157      2919482    -522183.8    35077.649   -557261.45   -719.23544   -441.90878    513.64701 
107600    224.23238    -6.058741      2919482   -522260.14    35022.515   -557282.66   -845.19608    -539.7952    476.88697 
108600    224.15071    1.9613562      2919482   -522349.82     35009.76   -557359.58    -700.7634   -535.00989    937.52573 
109600    224.61538   -29.547322      2919482   -522259.31    35082.336   -557341.64   -1210.3132   -710.62984   -630.93691 
110600    224.87126   -10.571731      2919482   -522234.47    35122.301   -557356.77   -807.67294   -447.90006    72.164294 
111600    224.71997   -3.5664786      2919482   -522239.45    35098.672   -557338.12   -672.05577   -474.56032    521.96005 
112600    224.53414   -4.8120717      2919482   -522380.04    35069.647   -557449.69   -628.04413   -613.96859    663.74482 
113600    224.89591   -9.5130256      2919482   -522259.21    35126.152   -557385.36   -813.22538   -720.82242    553.81463 
114600      224.672    3.2591176      2919482    -522235.2    35091.179   -557326.38   -636.02105   -732.40694    1316.9356 
115600    224.65137   -4.6228932      2919482   -522291.46    35087.958   -557379.42   -650.05232   -604.19882    659.75397 
116600    224.34062   -18.580524      2919482   -522204.18    35039.421    -557243.6   -988.81897   -579.89453   -192.11278 
117600    224.03469   -9.6086511      2919482   -522263.83    34991.639   -557255.47   -878.84824   -441.98601    119.26503 
118600    224.90353   -2.7561437      2919482   -522133.17    35127.341   -557260.51   -600.31317   -73.287129   -48.083673 
119600    224.30932    6.2717179      2919482   -522338.33    35034.532   -557372.86   -475.46535   -444.95334    1050.5049 
120600    224.86345   -6.1294633      2919482   -522255.94    35121.081   -557377.02   -741.02608   -608.71928    578.79475 
121600    224.58806    -6.026939      2919482   -522278.17    35078.069   -557356.24   -686.96191   -707.48835    736.72643 
122600    224.49987  -0.65871132      2919482   -522211.76    35064.294   -557276.05   -665.37669   -739.87526    1099.8061 
123600    224.56342    -13.80581      2919482   -522231.66    35074.221   -557305.88    -920.7605   -1092.6539     875.3514 
124600    224.01535   -3.0997826      2919482   -522317.22    34988.618   -557305.84    -701.1454   -517.89281    615.85726 
125600    224.86939   -8.3040747      2919482   -522360.06    35122.009   -557482.06   -739.75147   -675.88281    555.22481 
126600    224.55855   -8.1021512      2919482   -522405.97     35073.46   -557479.43   -713.87241    -510.4051    312.43234 
127600    224.72151  -0.25840365      2919482   -522322.43    35098.912   -557421.34   -604.93216   -417.34834    626.98128 
128600    224.38842  -0.29506729      2919482   -522321.99    35046.887   -557368.87   -539.25058   -268.92567    396.50436 
129600    224.49848   -19.234743      2919482   -522263.16    35064.078   -557327.23   -1047.6993   -890.14151    247.00365 
130600    225.03891   -1.2814462      2919482   -522328.74    35148.487   -557477.23   -633.89783   -702.66262    1006.2184 
131600    224.65172    -11.07509      2919482   -522236.95    35088.012   -557324.96    -945.3799   -710.48734    446.76295 
132600    224.60384   -5.5254982      2919482   -522293.71    35080.534   -557374.24   -724.05253   -410.59563    309.23942 
133600    224.51045    5.9278804      2919482   -522340.23    35065.947   -557406.18   -496.59439   -289.18864    790.80814 
134600    224.80109    1.5354019      2919482   -522313.59    35111.342   -557424.93   -554.16782   -417.57717    732.00812 
135600     224.5307   -16.001728      2919482   -522211.57     35069.11   -557280.68   -962.52728   -666.46197    91.546635 
136600    224.35061   -6.8544353      2919482   -522225.83    35040.982   -557266.82   -816.63532   -770.42055    785.25575 
137600    224.15733   -15.942047      2919482   -522270.95    35010.794   -557281.75   -989.24057   -684.98546    123.52629 
138600    224.40212   -7.4916911      2919482   -522280.56    35049.027   -557329.58    -735.2184     -573.269    444.76635 
139600    224.90168  -0.13752671      2919482   -522229.73    35127.052   -557356.78   -660.40696    -497.3638    757.13283 
140600    225.05422    5.7752823      2919482    -522224.9    35150.877   -557375.77   -480.52013    -391.3277    939.03701 
141600    224.27383     1.156433      2919482   -522366.89    35028.989   -557395.88    -594.0869   -211.51665    392.88486 
142600     224.3342     -10.1863      2919482   -522364.62    35038.419   -557403.04   -934.46091   -775.76921    599.05838 
143600    224.89416    1.5352758      2919482   -522300.44    35125.878   -557426.32   -509.18139   -299.10032    549.73275 
144600    224.33502    -17.47485      2919482   -522263.26    35038.547   -557301.81    -947.5627   -536.23443   -194.76075 
145600    224.72223   -27.175664      2919482   -522290.28    35099.025   -557389.31   -1146.2617   -914.69191   -178.60777 
146600    224.01475       4.2808      2919482   -522358.59    34988.525   -557347.11   -564.41859   -254.51394    641.35076 
147600     224.2853   -11.293209      2919482   -522317.21    35030.782      -557348   -884.75509    -828.3481    615.35514 
148600    224.71773    10.538473      2919482   -522210.31    35098.321   -557308.63   -433.95907   -42.220061    679.90911 
149600    224.25021   -2.9228254      2919482   -522421.37    35025.301   -557446.67   -623.98822   -492.87199    587.69063 
150600    224.57542    10.827789      2919482   -522277.35    35076.094   -557353.44   -406.81844   -9.8383016    646.97472 
151600    224.65957    -9.936038      2919482   -522285.14    35089.237   -557374.38   -728.87807   -540.95246    252.41354 
152600    224.46809    -10.80966      2919482   -522327.42    35059.331   -557386.75   -770.87283   -519.15218    167.89649 
153600     224.5673    17.467774      2919482   -522273.85    35074.827   -557348.67   -302.70631   -114.82482    1195.9551 
154600    224.34255   -1.0879441      2919482   -522357.49    35039.723   -557397.21   -679.93311    -437.4824    609.54949 
155600    225.06461   -1.8462285      2919482   -522265.71    35152.501   -557418.21   -757.90865   -565.20802    761.79753 
156600    224.82414   -0.3325376      2919482   -522241.31    35114.941   -557356.25   -590.72581   -615.05701    926.81569 
157600    224.40026    10.133123      2919482   -522431.46    35048.736   -557480.19   -455.87058   -456.76814    1294.0076 
158600    224.39987   -9.6805211      2919482   -522415.47    35048.676   -557464.14   -813.84373   -767.44056     615.7593 
159600    224.78288   -12.752715      2919482   -522316.94    35108.498   -557425.44   -842.48854   -649.01758    254.30097 
160600    224.49057   -12.907531      2919482   -522321.46    35062.842   -557384.31   -810.29737    -772.0962    434.61437 
161600    225.06345   -19.032303      2919482   -522146.47     35152.32   -557298.79   -883.75965   -719.02734   -4.4299827 
162600    224.64882    12.114972      2919482   -522276.92    35087.559   -557364.48   -318.97031   -330.23116    1214.9874 
163600    224.76253    14.314463      2919482   -522344.17    35105.319   -557449.49   -261.00165    -94.44228    980.59138 
164600    224.39926   -21.001717      2919482   -522334.46    35048.581   -557383.04   -1052.3013     -830.356    51.918934 
165600    224.36755    6.7520352      2919482   -522479.39    35043.627   -557523.01   -351.39445   -227.53585    744.05211 
166600    224.52925   -2.7722582      2919482   -522475.57    35068.883   -557544.46   -585.15996   -520.96675     639.6985 
167600    224.55401    1.0560829      2919482   -522406.03    35072.751   -557478.78   -498.94774   -168.14654    320.30732 
168600    224.64807   -4.9067855      2919482    -522378.7    35087.442   -557466.15   -706.28913   -207.17856    32.401105 
169600    224.61758   0.84358762      2919482   -522275.83     35082.68   -557358.51   -621.56561   -367.74755     614.9791 
170600    224.79482    5.7881331      2919482   -522301.14    35110.362    -557411.5   -412.47159   -70.660691    446.46405 
171600    224.34701     4.482381      2919482   -522411.78     35040.42    -557452.2   -414.99968   -89.927744    399.90983 
172600    224.25636 -0.060914613      2919482   -522436.72    35026.262   -557462.99   -596.04183   -640.24512    981.41592 
173600    224.59543   -3.8069772      2919482   -522334.77    35079.219   -557413.99   -682.47409    -671.5459    810.97408 
174600    224.75941   -11.899763      2919482   -522292.82    35104.831   -557397.66   -849.83918   -850.87689    614.61953 
175600    223.98583   -11.471785      2919482   -522395.24    34984.007   -557379.24   -901.96949   -738.50234    466.71348 
176600    224.29513    -3.542722      2919482   -522344.71    35032.317   -557377.03    -568.2856    -346.4213    326.21378 
177600    224.78163    -7.320853      2919482   -522204.53    35108.302   -557312.83   -699.68747   -294.56058    25.962737 
178600    224.63182   -1.1196895      2919482   -522269.58    35084.904   -557354.49   -568.48247    -387.0278    530.07631 
179600    224.59739    4.6367377      2919482   -522261.06    35079.527   -557340.59   -503.64686   -502.40812    1043.4881 
180600    224.55685   -4.1825607      2919482   -522293.25    35073.194   -557366.45   -707.18819   -419.25566    400.92732 
181600    224.50097    17.858842      2919482   -522357.95    35064.467   -557422.42   -244.83191    266.46209    632.19313 
182600    224.41088    13.934649      2919482   -522395.42    35050.396   -557445.82   -311.74287    58.084427    723.77664 
183600       224.54    27.201601      2919482    -522443.5    35070.563   -557514.06    50.896583   -126.57402    1782.0331 
184600    224.67768    6.1268383      2919482    -522273.5    35092.066   -557365.56   -413.49652    -76.98424    475.95701 
185600    224.96853   -13.347208      2919482   -522236.99    35137.493   -557374.48   -792.66185   -654.24628    227.65419 
186600    224.77422    9.4865788      2919482    -522420.8    35107.145   -557527.95   -432.87374   -321.00145    1047.4123 
187600    224.48515    1.0224497      2919482   -522459.01    35061.995      -557521   -568.97467   -341.67161    585.30041 
188600    224.07353    13.044032      2919482   -522554.86    34997.706   -557552.57   -333.21686   -115.93784     939.5266 
189600    224.20993   -4.4933211      2919482   -522360.95    35019.009   -557379.96   -676.94037   -427.65033    395.70796 
190600    224.46886   -5.7097016      2919482   -522321.89    35059.452   -557381.34   -726.86732   -379.36497    250.44441 
191600    224.36143     8.952377      2919482   -522349.69    35042.673   -557392.37   -431.99211   -268.46827    935.42126 
192600    224.43238   -13.877204      2919482   -522393.31    35053.753   -557447.07   -782.53049   -525.48334    -1.365331 
193600     224.5825   -4.2612588      2919482   -522369.98    35077.201   -557447.18   -643.91444   -435.60029    421.48003 
194600    224.38318   -7.1916646      2919482   -522439.04    35046.068   -557485.11   -735.13606    -683.6415      632.074 
195600    224.36033    -3.132923      2919482   -522390.49      35042.5   -557432.99   -691.74594   -677.82654     859.9698 
196600    224.63867   -10.523754      2919482   -522472.73    35085.973    -557558.7   -879.63137   -833.07524    667.52792 
197600    224.76187   -5.1628919      2919482   -522463.22    35105.216   -557568.44   -722.04562   -730.88773    823.14483 
198600    224.76199   -13.818864      2919482   -522394.43    35105.234   -557499.66   -870.33744    -709.2924    284.81585 
199600    224.58191    1.1992529      2919482   -522401.98    35077.109   -557479.09   -607.29734   -418.14762    713.27026 
