119800     220.4749    6.6865844    1364565.3   -4769.7087    340.42639   -5110.1351 
120800    216.81621    4.8816722    1364565.3   -4770.5613    334.77715   -5105.3384 
121800     228.1053   -4.4733126    1364565.3   -4733.2973    352.20818   -5085.5055 
122800    231.96746    3.8908998    1364565.3   -4699.5734    358.17158   -5057.7449 
123800    220.89519   -9.9984642    1364565.3   -4697.4238    341.07534   -5038.4991 
124800    219.40259   -1.1260399    1364565.3   -4733.5132    338.77068   -5072.2839 
125800    217.37388    1.3149646    1364565.3   -4757.2807    335.63823   -5092.9189 
126800    235.12272   -6.9317099    1364565.3   -4706.0707    363.04349   -5069.1142 
127800    223.52058    8.3062887    1364565.3   -4737.6493     345.1291   -5082.7784 
128800    220.26339    8.6877293    1364565.3   -4716.0293     340.0998   -5056.1291 
129800    222.38724   -17.157334    1364565.3   -4696.0333    343.37915   -5039.4125 
130800    224.91802    5.1238258    1364565.3   -4723.3778    347.28683   -5070.6646 
131800    216.40626   -5.9638309    1364565.3   -4748.8909    334.14417   -5083.0351 
132800    228.07609   -4.4514541    1364565.3   -4706.4454    352.16308   -5058.6085 
133800    226.76049 -0.056705419    1364565.3   -4727.0548    350.13171   -5077.1865 
134800    228.24995   -3.1931408    1364565.3   -4742.5779    352.43153   -5095.0094 
135800    224.10002    1.5558611    1364565.3    -4741.684    346.02379   -5087.7078 
136800    223.71367   -1.5711198    1364565.3    -4772.565    345.42724   -5117.9922 
137800    213.73028   -10.881956    1364565.3   -4768.6353    330.01229   -5098.6476 
138800    222.90419   -10.774274    1364565.3   -4727.7448    344.17736   -5071.9222 
139800    219.94103   -3.5186401    1364565.3   -4738.3007    339.60206   -5077.9028 
140800    232.36774  -0.96454661    1364565.3    -4776.523    358.78964   -5135.3126 
141800    218.27273 -0.038955088    1364565.3   -4737.6586    337.02611   -5074.6847 
142800    214.41918  -0.13744826    1364565.3   -4740.9833      331.076   -5072.0593 
143800    227.54444   -18.921434    1364565.3   -4741.1961    351.34218   -5092.5383 
144800    224.68214  -0.60493542    1364565.3   -4758.8472    346.92262   -5105.7698 
145800    214.32622    11.661128    1364565.3   -4775.2267    330.93245   -5106.1591 
146800    225.14318   -5.5548345    1364565.3   -4739.8001    347.63449   -5087.4346 
147800    230.85608  -0.71944444    1364565.3   -4738.5885    356.45555   -5095.0441 
148800    226.52162   -3.0057164    1364565.3   -4710.6956    349.76288   -5060.4585 
149800    209.27809    2.2670179    1364565.3   -4720.7739    323.13785   -5043.9118 
150800    212.26078   0.21815546    1364565.3   -4748.0198     327.7433   -5075.7631 
151800    233.27232   0.57653837    1364565.3   -4701.2616    360.18637    -5061.448 
152800    235.13004    1.8244406    1364565.3   -4740.2405    363.05479   -5103.2953 
153800    216.51383   -10.555585    1364565.3   -4751.6451    334.31026   -5085.9553 
154800    230.47924   -2.1991527    1364565.3   -4701.5824    355.87369    -5057.456 
155800    237.62575    -8.165566    1364565.3   -4708.6107    366.90831    -5075.519 
156800     225.2488    3.2918107    1364565.3   -4744.5131    347.79758   -5092.3106 
157800     217.0166    3.4102824    1364565.3   -4757.0519    335.08656   -5092.1385 
