84800    10.582262   -37.698419    2070077.4   -39208.935    2671.2793   -41880.214   -206.16715    219.85029   -1898.0301 
85800    10.743239   -49.738075    2070077.4   -39254.408    2711.9146   -41966.323   -412.62305   -174.10372   -1790.1123 
86800      10.8439   -67.619573    2070077.4   -39171.809    2737.3245   -41909.134   -700.77163   -207.45088   -2478.6734 
87800    10.543031   -35.598435    2070077.4   -39340.974    2661.3762    -42002.35   -174.26828   -84.888284   -1342.3233 
88800    10.678815   -41.872367    2070077.4   -39200.746    2695.6521   -41896.399   -275.35619   -246.16649   -1353.7981 
89800    10.567959   -39.292697    2070077.4     -39243.4    2667.6687   -41911.069   -249.47443    90.472128   -1764.9559 
90800    10.926963   -39.540346    2070077.4   -39096.035    2758.2923   -41854.327   -251.46343   -106.79111   -1471.7275 
91800    10.965343   -44.401962    2070077.4   -39115.415    2767.9803   -41883.395   -325.21831    -195.2297    -1536.825 
92800    10.901021   -28.722944    2070077.4   -39139.912    2751.7435   -41891.656   -80.286143   -94.018749    -1043.797 
93800    10.729968   -57.151607    2070077.4   -39210.939    2708.5648   -41919.503   -526.52194    -220.8858   -2024.8831 
94800     10.74037   -53.969645    2070077.4   -39179.626    2711.1906   -41890.817   -482.69974   -265.16298   -1825.1093 
95800    10.601924   -18.912901    2070077.4   -39180.323    2676.2425   -41856.565    86.723623    378.98929    -1365.586 
96800    10.434499    -57.73484    2070077.4   -39305.956    2633.9794   -41939.935   -535.98377   -415.11308   -1750.2104 
97800    10.648047   -61.778674    2070077.4   -39253.175    2687.8855    -41941.06   -617.73285   -338.70553   -2035.0751 
98800    10.906026   -42.472333    2070077.4   -39184.226    2753.0071   -41937.233   -293.13481   -113.94711   -1582.0322 
99800    10.537342   -47.350232    2070077.4   -39329.215    2659.9401   -41989.155   -373.15521   -203.51181   -1646.0709 
